theta0,kappa,phi,alpha,beta,Qx,Qy
1.2770171759421984,0.1,1.5707963267948966,1.1210268377467447,0.6696347773963789,0.6724244933897846,0.6497927182707733
1.2979674622079018,0.1,1.5707963267948966,1.1654912035407707,0.6827858239714034,0.6621072548237665,0.6575272557199451
1.3189177484736052,0.1,1.5707963267948966,1.212030385735208,0.6962845354408521,0.6516615047848816,0.6651229570512721
1.3398680347393084,0.1,1.5707963267948966,1.2608014668273482,0.7101553257780577,0.6410882890195948,0.672579699860984
1.3608183210050118,0.1,1.5707963267948966,1.3119779881276807,0.7244247340138742,0.6303884958410925,0.6798975640536783
1.3817686072707152,0.1,1.5707963267948966,1.3657522319870934,0.7391217036421251,0.6195628312535308,0.6870768494035818
1.4027188935364183,0.1,1.5707963267948966,1.4223379059872765,0.7542779079324216,0.6086117902207596,0.6941180958572807
1.4236691798021217,0.1,1.5707963267948966,1.4819733159162727,0.7699281306501985,0.5975356233077667,0.7010221071161006
1.444619466067825,0.1,1.5707963267948966,1.5449251368595531,0.7861107140497585,0.5863342977367284,0.707789978165288
1.4655697523335283,0.1,1.5707963267948966,1.6114929211250137,0.8028680890719256,0.5750074516598058,0.7144231275827012
