theta0,kappa,phi,alpha,beta,Qx,Qy,theta1,theta2,theta3,tau1,tau2,tau3,k1_point,k2_point,k3_point,reconstruction_error,branch_used,ik_success
0.3924231401379359,0.1,1.5707963267948966,0.15232224372057612,0.24683779590700944,0.9694021595550142,0.21771589380527986,0.14169350800581867,0.13930141024370263,0.11142822188841456,0.5116963711848777,0.40613937443416237,0.28906084078484634,3.6112901599123703,2.9155438823170323,2.5941438882001995,1.3597399555105182e-16,plus,True
0.4057239665714336,0.1,1.5707963267948966,0.16018201265103507,0.25312606554919237,0.9672250859254748,0.22524123589174752,0.14694695006971503,0.1441260222733491,0.11465099422836947,0.5309537849192112,0.4200348055438061,0.29727944763510145,3.6132344677267167,2.914357857924983,2.5929077164648087,1.1102230246251565e-16,plus,True
0.41902479300493134,0.1,1.5707963267948966,0.16816927251742694,0.2593601916389074,0.9649722443367242,0.2327554621357137,0.15221782855487154,0.14894994879927062,0.11785701565078918,0.5502836977946534,0.43392636024486153,0.30544628237752336,3.615106738934243,2.9132360483697353,2.59166822349008,0.0,plus,True
0.432325619438429,0.1,1.5707963267948966,0.17628397866862866,0.2655439539275023,0.9626437329394962,0.24025729518026145,0.15750575552819596,0.15377278450829562,0.12104707940193743,0.5696844927597671,0.4478131883697118,0.3135633823381962,3.6169122255204496,2.9121745424695322,2.5904250138659473,0.0,plus,True
0.44562644587192674,0.1,1.5707963267948966,0.18452634954539032,0.2716809522549495,0.9602396658803983,0.24774549219267833,0.16281038258790143,0.1585941327790209,0.12422193050500441,0.5891547228130618,0.4616944481224805,0.321632650062468,3.6186557235990575,2.9111697894006467,2.589177681870841,1.1102230246251565e-16,plus,True
0.45892727230542446,0.1,1.5707963267948966,0.19289685288483863,0.2777746229480574,0.9577601727198228,0.25521884242178344,0.1681313980919979,0.16341360428978147,0.1273822699236451,0.6086930986432761,0.47556930421492094,0.3296558644399274,3.620341622985924,2.910218560332306,2.5879258128900373,0.0,plus,True
0.47222809873892213,0.1,1.5707963267948966,0.20139619379775575,0.28382825356032176,0.9552053978907735,0.2626761650316723,0.17346852469600554,0.1682308157570337,0.1305287582858829,0.6282984776613159,0.4894369261463638,0.33763469064506074,3.6219739503888433,2.909317915055646,2.586668984512795,1.1102230246251565e-16,plus,True
0.48552892517241986,0.1,1.5707963267948966,0.21002530450687626,0.2898449961664864,0.9525755001937879,0.2701163071768683,0.17882151716278777,0.17304538878488404,0.13366201922474805,0.6479698542530916,0.5032964866067711,0.34557068904274113,3.623556407158882,2.90846517287108,2.585406767360562,0.0,plus,True
0.4988297516059176,0.1,1.5707963267948966,0.21878533556668556,0.29582787939387023,0.949870652323745,0.2775381422890246,0.18419016041282563,0.1778569488093696,0.1367826423837223,0.6677063511077272,0.517147159984922,0.35346532318581325,3.6250924023910733,2.907657887121464,2.584138725688758,0.0,plus,True
0.5121305780394153,0.1,1.5707963267948966,0.2276776484122447,0.30177981934665193,0.9470910404248578,0.2849405685496222,0.18957426778763609,0.1826651241237789,0.13989118612800033,0.6875072114966786,0.5309881209662217,0.36131996701376645,3.6265850820367374,2.9068938228537244,2.58286441779941,1.2412670766236366e-16,plus,True
0.525431404472913,0.1,1.5707963267948966,0.2367038091073605,0.30770362955763814,0.9442368636706009,0.2923225075267159,0.1949736795031089,0.1874695449727951,0.14298817999700902,0.7073717923970035,0.5448185432066956,0.3691359113461712,3.628037354579054,2.906170937182131,2.5815833962911663,5.551115123125783e-17,plus,True
0.5387322309064108,0.1,1.5707963267948966,0.24586558318174592,0.3136020300838283,0.9413083338656878,0.2996829029568138,0.20038826127252846,0.192269842705338,0.1460741269285443,0.7272995583669289,0.5586375980714428,0.3769143697516556,3.629451913741594,2.905487361986245,2.580295208172166,5.551115123125783e-17,plus,True
0.5520330573399084,0.1,1.5707963267948966,0.2551649314632829,0.3194776558467167,0.9383056750675401,0.30702071965553646,0.20581790308191697,0.19706564897708737,0.14914950528090407,0.7472900760944967,0.5724444534272666,0.3846564838623021,3.6308312586251064,2.9048413886370636,2.5789993948545167,0.0,plus,True
0.5653338837734061,0.1,1.5707963267948966,0.2646040068256185,0.3253330643052553,0.9352291232249698,0.3143349425428823,0.21126251810269792,0.20185659499478212,0.15221477067592606,0.7673430095508058,0.5862382724804245,0.3923633281940931,3.6321777116080227,2.9042314544916326,2.577695492045624,5.551115123125783e-17,plus,True
0.5786347102069038,0.1,1.5707963267948966,0.274185151783492,0.331170742538342,0.932078925832025,0.32162457577076997,0.21672204172863127,0.20664231079541792,0.1552703576828546,0.7874581156885396,0.600018212651446,0.40003591452616,3.633493434297542,2.9036561309338143,2.5763830295493233,0.0,plus,True
0.5919355366404015,0.1,1.5707963267948966,0.2839108968787475,0.336993113804272,0.9288553415951607,0.32888864194211376,0.2221964307256291,0.2114224245543895,0.15831668136038293,0.8076352406343175,0.6137834244798298,0.407675195884856,3.634780441777642,2.903114112769674,2.575061530988309,1.1102230246251565e-16,plus,True
0.6052363630738993,0.1,1.5707963267948966,0.2937839598092049,0.34280254363654006,0.9255586401120737,0.33612618141204315,0.22768566248476418,0.2161965619168809,0.16135413867225418,0.8278743163301947,0.6275330505521677,0.41528207017290186,3.6360406153619476,2.902604208819146,2.5737305134542057,5.551115123125783e-17,plus,True
0.618537189507397,0.1,1.5707963267948966,0.3038072452606629,0.34860134552847777,0.9221891015606863,0.3433362516630432,0.23318973436982013,0.22096434534783965,0.1643831097897372,0.8481753575854607,0.6412662244478353,0.4228573834788821,3.637275714034319,2.9021253335616706,2.5723894870936554,1.1102230246251565e-16,plus,True
0.6318380159408947,0.1,1.5707963267948966,0.31398384540949087,0.35439178625328827,0.9187470163969035,0.35051792674679905,0.23870866315203007,0.22572539349600482,0.1674039592928598,0.8685384595049828,0.6549820696969159,0.4304019330980811,3.638487384732339,2.9016764997178246,2.571037954634797,0.0,plus,True
0.6451388423743923,0.1,1.5707963267948966,0.32431704106967585,0.3601760908609431,0.915232685059874,0.35767029678639994,0.24424248452554484,0.23047932056801734,0.17041703728083013,0.8889637952647536,0.6686796987454469,0.4379164702919294,3.6396771716092604,2.9012568116631146,2.5696754108586406,1.1102230246251565e-16,plus,True
0.6584396688078901,0.1,1.5707963267948966,0.33481030346397134,0.3659564473890145,0.9116464176835924,0.36479246753331485,0.24979125269812316,0.23522573570878666,0.17342268040098022,0.9094516142091922,0.682358211923446,0.4454017028101023,3.6408465243908257,2.9008654595865173,2.5683013420174583,1.1102230246251565e-16,plus,True
0.6717404952413878,0.1,1.5707963267948966,0.3454672966040499,0.37173501132072556,0.9079885338137562,0.37188355997421274,0.2553550400522125,0.23996424238473107,0.17642121280444423,0.9300022402481423,0.6960166964114632,0.4528582971964935,3.6419968059294408,2.9005017143160443,2.5669152252029273,1.1102230246251565e-16,plus,True
0.6850413216748855,0.1,1.5707963267948966,0.3562918802693985,0.37751390982023353,0.9042593621288617,0.3789427099832741,0.26093393687226535,0.2446944377667086,0.17941294703591157,0.9506160705345519,0.7096542252016538,0.46028688089782804,3.643129299045167,2.9001649227443305,2.5655165276656224,5.551115123125783e-17,plus,True
0.6983421481083832,0.1,1.5707963267948966,0.3672881135791732,0.38329524577232793,0.9004592401645984,0.38596906801615244,0.26652805113490335,0.24941591210933536,0.18239818486414452,0.9712935744064752,0.7232698560495705,0.46768804419150617,3.6442452127294263,2.899854503799717,2.5641047060849527,5.551115123125783e-17,plus,True
0.711642974541881,0.1,1.5707963267948966,0.3784602591554644,0.38908110165129556,0.8965885140406326,0.3929617988421824,0.27213750835885386,0.2541282481239506,0.18537721805907653,0.9920352925794638,0.7368626304130248,0.475062341947377,3.645345687781184,2.899569944910734,2.562679205790988,1.2412670766236366e-16,plus,True
0.7249438009753787,0.1,1.5707963267948966,0.3898127878804243,0.39487354324159235,0.8926475381889264,0.3999200813118311,0.27776245151223883,0.25883102034228206,0.1883503291208578,1.0128418365775531,0.7504315723744872,0.4824102952364482,3.646431801934629,2.899310798922421,2.5612394599369264,0.0,plus,True
0.7382446274088763,0.1,1.5707963267948966,0.4013503842535765,0.4006746232311582,0.8886366750827748,0.40684310815673386,0.2834030409752548,0.26352379446791463,0.19131779196570686,1.0337138883930272,0.7639756875435968,0.48973239279804853,3.647504574530255,2.899076681428913,2.559784888620456,0.0,plus,True
0.751545453842374,0.1,1.5707963267948966,0.4130779523593961,0.40648638469665677,0.8845562949657565,0.41373008581996723,0.28905945455656035,0.2682061267129655,0.19427987257284818,1.054652200366915,0.7774939619363926,0.49702909237563114,3.648564970776802,2.8988672684888646,2.5583148979535313,0.0,plus,True
0.7648462802758718,0.1,1.5707963267948966,0.42500062245895276,0.4123108644985979,0.8804067755798377,0.42058023431448804,0.294731887562281,0.272877563116967,0.19723682959662375,1.0756575952838283,0.7909853608279314,0.5043008219302104,3.6496139056434016,2.8986822946996242,2.5568288790768663,0.0,plus,True
0.7781471067093695,0.1,1.5707963267948966,0.4371237582231309,0.4181500966031843,0.8761885018918522,0.42739278710791806,0.30042055291666914,0.2775376388454141,0.20018891494728625,1.0967309666762806,0.804448827574944,0.5115479807393658,3.6506522474196115,2.898521551604806,2.5553262071182443,1.5700924586837752e-16,plus,True
0.7914479331428672,0.1,1.5707963267948966,0.44945296462866946,0.42400611534678107,0.8719018658176234,0.434166991032075,0.3061256813340464,0.2821858774648902,0.20313637434393061,1.1178732793350454,0.8178832824051923,0.5187709403887708,3.6516808209737053,2.89838488641925,2.5538062400899144,0.0,plus,True
0.8047487595763649,0.1,1.5707963267948966,0.46199409654209106,0.42988095865813414,0.8675472659429687,0.4409021062158551,0.31184752154179646,0.28682179019199083,0.20607944784257765,1.1390855700234819,0.8312876211701314,0.5259700456623371,3.652700410738432,2.8982722010544935,2.5522683177224015,0.0,plus,True
0.8180495860098627,0.1,1.5707963267948966,0.4747532680205214,0.4357766712528432,0.8631251072408345,0.44759740604025616,0.3175863405545445,0.29144487511308503,0.20901837034223314,1.1603689483950372,0.8446607140574314,0.5331456153362597,3.65371176344956,2.898183451432077,2.5507117602310343,0.0,plus,True
0.8313504124433603,0.1,1.5707963267948966,0.48773686236248615,0.44169530781410216,0.8586358007838113,0.4542521771145017,0.3233424240001185,0.29605461637153385,0.21195337207170795,1.1817245981143987,0.858001404259858,0.5402979428815138,3.65471559065805,2.898118647077973,2.5491358670090913,0.0,plus,True
0.844651238876858,0.1,1.5707963267948966,0.5009515429460675,0.44763893617337064,0.85407976345124,0.4608657192723779,0.3291160764978919,0.3006504833194461,0.21488467905952002,1.2031537781839792,0.8713085065968766,0.5474272970786774,3.655712571037793,2.8980778509878427,2.547539915244715,5.551115123125783e-17,plus,True
0.8579520653103557,0.1,1.5707963267948966,0.5144042648963177,0.45360964050439573,0.8494574176301296,0.4674373455880456,0.3349076220907767,0.3052319296301859,0.2178125135893932,1.2246578244786346,0.884580806085277,0.5545339225483109,3.656703352504444,2.898061179762618,2.545923158453992,1.1102230246251565e-16,plus,True
0.8712528917438535,0.1,1.5707963267948966,0.5281022876286463,0.4596095245438877,0.8447691909090569,0.4739663824107216,0.34071740473214934,0.3097983923682235,0.22073709464348057,1.2462381514927057,0.8978170564549481,0.5616180401995311,3.657688554162415,2.8980688040104843,2.5442848249254078,1.6653345369377348e-16,plus,True
0.8845537181773512,0.1,1.5707963267948966,0.5420531883200366,0.4656407148521429,0.8400155157642043,0.4804521694177506,0.3465457888294913,0.3143492910123542,0.2236586383355057,1.2678962543047094,0.9110159786058125,0.5686798475988531,3.658668768093282,2.898100949017279,2.5426241160682928,1.1102230246251565e-16,plus,True
0.8978545446108489,0.1,1.5707963267948966,0.5562648763654632,0.4717053641269996,0.8351968292366487,0.48689405968571714,0.3523931598468153,0.3188840264281404,0.2265773583358932,1.2896337107662095,0.9241762590017406,0.5757195192608137,3.6596445609977533,2.898157895688767,2.540940204657736,1.2412670766236366e-16,plus,True
0.9111553710443466,0.1,1.5707963267948966,0.5707456088828634,0.4778056545847332,0.8303135725999683,0.4932914197793541,0.35825992496824083,0.32340197978523294,0.2294934662908728,1.3114521839227096,0.9372965479971045,0.582737206861379,3.6606164757025716,2.8982399817699043,2.5392322329681725,1.2412670766236366e-16,plus,True
0.9244561974778442,0.1,1.5707963267948966,0.5855040073364539,0.48394380142179894,0.825366191017189,0.499643629858126,0.3641465138254929,0.3279025114148133,0.23240717223753804,1.3333534246756864,0.9503754580913979,0.5897330393746052,3.6615850325417614,2.8983476033494746,2.537499310786556,5.551115123125783e-17,plus,True
0.937757023911342,0.1,1.5707963267948966,0.6005490753552283,0.4901220563717688,0.8203551331860356,0.5059500838004759,0.37005337929251547,0.3323849596019786,0.23531868501684788,1.3553392746963007,0.9634115621071708,0.5967071231325154,3.662550730620265,2.8984812166616334,2.5357405132949538,1.1102230246251565e-16,plus,True
0.9510578503448397,0.1,1.5707963267948966,0.6158902178311306,0.4963427113723463,0.8152808509713813,0.5122101893458287,0.375980998350696,0.33684863930766096,0.23822821268648275,1.3774116696027474,0.9764033912862473,0.6036595418076357,3.663514048967889,2.898641340196861,2.5339548788122515,1.5700924586837752e-16,plus,True
0.9643586767783374,0.1,1.5707963267948966,0.6315372613897848,0.5026081023580041,0.8101437990237209,0.5184233682545616,0.38192987302871545,0.3412928408140838,0.24113596293553813,1.399572642414761,0.9893494332989564,0.6105903563171116,3.664475447589652,2.898828557138987,2.5321414063829963,1.1102230246251565e-16,plus,True
0.9776595032118351,0.1,1.5707963267948966,0.6475004763358736,0.5089206131945821,0.8049444343824135,0.5245890564862604,0.38790053142150716,0.3457168282872415,0.2440421435030865,1.4218243273004534,1.0022481301608475,0.617499604646789,3.6654353684178025,2.899043518148101,2.5302990532001255,0.0,plus,True
0.9909603296453329,0.1,1.5707963267948966,0.6637906001853657,0.5152826797730993,0.7996832160623367,0.5307067043966952,0.3938935287932521,0.35011983824945814,0.2469469626026226,1.44416896363239,1.0150978760510219,0.6243873015930869,3.666394236170377,2.8992869445111853,2.5284267318477873,0.0,plus,True
1.0042611560788306,0.1,1.5707963267948966,0.6804188629079605,0.5216967942811075,0.7943606046225036,0.5367757769540651,0.39990944876995427,0.3545010779543302,0.2498506293545461,1.4666089003717633,1.0278970150259454,0.6312534384199073,3.6673524591198694,2.8995596316871217,2.526523307348321,1.1102230246251565e-16,plus,True
1.017561982512328,0.1,1.5707963267948966,0.6973970140154232,0.5281655096711345,0.7889770617150691,0.5427957539751874,0.40594890462772315,0.358859723655698,0.25275335422890693,1.4891466008015528,1.0406438386222465,0.638097982427214,3.6683104297748503,2.8998624532762416,2.524587593996155,1.5700924586837752e-16,plus,True
1.030862808945826,0.1,1.5707963267948966,0.7147373516451317,0.5346914443471605,0.7835330496130284,0.5487661303824334,0.412012540683542,0.36319491876154025,0.2556553495007438,1.5117846476318335,1.0533365833416606,0.6449208764272518,3.6692685254767596,2.9001963654487155,2.522618351959717,1.1102230246251565e-16,plus,True
1.0441636353793238,0.1,1.5707963267948966,0.7324527538032573,0.5412772870916559,0.7780290307147605,0.5546864164823455,0.4181010337960127,0.3675057718628372,0.25855682972047384,1.5345257485028152,1.065973428010904,0.6517220381236776,3.6702271089133323,2.9005624118707805,2.520614283630625,1.1102230246251565e-16,plus,True
1.0574644618128215,0.1,1.5707963267948966,0.7505567119488167,0.5479258022575015,0.772465467023417,0.5605561382670237,0.4242150949844261,0.3717913546263721,0.2614580122020233,1.557372741913944,1.0785524910089093,0.6585013593881154,3.6711865285489633,2.900961729174121,2.5185740296966106,0.0,plus,True
1.070765288246319,0.1,1.5707963267948966,0.7690633671184852,0.5546398352511241,0.7668428195989692,0.5663748377395159,0.43035547117531237,0.3760506995395204,0.2643591175314862,1.58032860361026,1.091071827353396,0.6652587054278063,3.672147118971998,2.901395553018328,2.516496164913137,0.0,plus,True
1.0840661146798167,0.1,1.5707963267948966,0.7879875488129346,0.5614223183354701,0.7611615479805274,0.5721420732646196,0.43652294708664025,0.38028279749379945,0.267260370099377,1.6033964534605527,1.1035294256383823,0.6719939138371325,3.6731092011580175,2.901865224803853,2.514379193545459,1.1102230246251565e-16,plus,True
1.0973669411133145,0.1,1.5707963267948966,0.8073448168886745,0.5682762767839863,0.7554221095763355,0.5778574199466849,0.44271834726097625,0.38448659519248374,0.27016199865985446,1.626579562865377,1.1159232048138237,0.6787067935247775,3.674073082646677,2.902372199101413,2.5122215444493303,0.0,plus,True
1.1106677675468122,0.1,1.5707963267948966,0.827151506725444,0.5752048354196769,0.7496249590185708,0.5835204700362029,0.44894253825998776,0.3886609923663673,0.2730642369204571,1.6498813627370086,1.1282510107980825,0.685397123507193,3.6750390576300065,2.90291805187012,2.510021565756512,0.0,plus,True
1.12396859398031,0.1,1.5707963267948966,0.8474247779683297,0.5822112255765358,0.7437705474798237,0.5891308333671876,0.4551964310341781,0.3928048387797398,0.275967324166392,1.6733054520978152,1.1405106129135771,0.6920646515578027,3.6760074069477406,2.9035044895490802,2.507777519125882,0.0,plus,True
1.1372694204138076,0.1,1.5707963267948966,0.8681826671765359,0.5892987925243139,0.7378593219478037,0.5946881378275929,0.4614809834831295,0.3969169310069807,0.2788715059236974,1.6968556073484358,1.1526997001354757,0.6987090927000112,3.676978397985208,2.904133359116401,2.5054875735177706,1.5700924586837752e-16,plus,True
1.1505702468473054,0.1,1.5707963267948966,0.8894441447475444,0.596471003401689,0.7318917244544788,0.6001920298652758,0.4677972032233127,0.40099600895784376,0.28177703466614895,1.720535792262619,1.1648158771429373,0.7053301275305438,3.677952284467348,2.9048066592238655,2.503149798443379,0.0,plus,True
1.163871073280803,0.1,1.5707963267948966,0.9112291765268814,0.603731455707546,0.7258681912554524,0.6056421750323061,0.47414615058233867,0.4050407521272501,0.2846841705712143,1.7443501687716956,1.1768566601620056,0.7119274003579331,3.6789293061418147,2.90552655252891,2.5007621566364646,1.1102230246251565e-16,plus,True
1.1771718997143008,0.1,1.5707963267948966,0.9335587905605102,0.6110838864052988,0.7197891519549511,0.61103825857075,0.4805289418407266,0.4090497755425302,0.28759318233104403,1.7683031086084757,1.1888194725889352,0.7185005171390111,3.6799096883421174,2.906295379363507,2.4983224960873947,0.0,plus,True
1.1904727261477985,0.1,1.5707963267948966,0.9564551494998178,0.6185321817011037,0.713655028571289,0.6163799860434204,0.48694675274462984,0.413021625378069,0.29050434802509967,1.7923992058880382,1.2007016403824697,0.7250490431940948,3.6808936414204383,2.907115672898191,2.49582854137333,1.1102230246251565e-16,plus,True
1.2037735525812963,0.1,1.5707963267948966,0.9799416292291179,0.6260803875634878,0.7074662345371319,0.62166708401349,0.49340082231573257,0.4169547742036592,0.2934179560619045,1.8166432907114767,1.2125003872134203,0.7315725006790492,3.681881360037513,2.9079901759829268,2.4932778842093226,1.1102230246251565e-16,plus,True
1.217074379014794,0.1,1.5707963267948966,1.0040429043536967,0.6337327210595005,0.7012231736282283,0.6268993007773196,0.4998924569875186,0.42084761582909225,0.29633430619818313,1.841040443888367,1.2242128293598158,0.7380703657896124,3.682873022295542,2.9089218598709445,2.4906679731370827,1.5700924586837752e-16,plus,True
1.2303752054482917,0.1,1.5707963267948966,1.028785041263841,0.6414935825910781,0.6949262388135862,0.6320764071553681,0.5064230351007148,0.4246984597027434,0.29925371064483347,1.8655960128846323,1.2358359703360353,0.7445420656701395,3.6838687886968096,2.9099139450635785,2.487996102256498,0.0,plus,True
1.2436760318817894,0.1,1.5707963267948966,1.0541955995785761,0.6493675691250915,0.6885758110192491,0.6371981973466256,0.5129940117946244,0.4285055248168551,0.3021764952703099,1.8903156291148597,1.247366695244653,0.7509869749952675,3.684868800908424,2.910969924548306,2.485259398893608,1.1102230246251565e-16,plus,True
1.256976858315287,0.1,1.5707963267948966,1.0803037428736484,0.6573594885216607,0.6821722577969114,0.6422644898526663,0.5196069243355803,0.4322669330663327,0.30510300091337395,1.9152052267120725,1.2588017648402925,0.7574044121887975,3.685873180310365,2.9120935897429043,2.482454810085079,1.1102230246251565e-16,plus,True
1.2702776847487847,0.1,1.5707963267948966,1.107140359713731,0.6654743750780284,0.6757159318875692,0.6472751284781528,0.5262633979289733,0.43598070200096556,0.30803358481884585,1.940271062923887,1.270137809295817,0.7637936352392867,3.686882026299983,2.9132890595075103,2.4795790877428923,1.1102230246251565e-16,plus,True
1.2835785111822824,0.1,1.5707963267948966,1.1347381961412213,0.6737175064197817,0.6692071696692221,0.6522299834154678,0.5329651520671926,0.43964473690327865,0.3109686222118111,1.9655197403019882,1.281371321662543,0.7701538370662802,3.6878954143219267,2.914560812641875,2.4766287723450846,1.1102230246251565e-16,plus,True
1.2968793376157801,0.1,1.5707963267948966,1.1631320009263493,0.6820944218878643,0.6626462894762642,0.6571289524221019,0.5397140074726223,0.4432568221152365,0.3139085080279213,1.9909582308724905,1.292498651018244,0.7764841403847487,3.688913393587407,2.9159137243514874,2.4736001749773617,1.1102230246251565e-16,plus,True
1.3101801640492778,0.1,1.5707963267948966,1.1923586850588415,0.6906109425889055,0.6560335897766727,0.6619719621005169,0.5465118937026544,0.44681461152665747,0.31685365881996597,2.016593902498227,1.3035159952994393,0.7827835920078761,3.6899359844406483,2.917353107244278,2.470489357525924,0.0,plus,True
1.3234809904827756,0.1,1.5707963267948966,1.2224574971643538,0.6992731932984,0.6493693471912974,0.6667589692914525,0.5533608574926978,0.4503156181262398,0.31980451486383793,2.0424345476709767,1.3144193938182671,0.789051156519796,3.690963175323489,2.9188847575119805,2.4672921107938315,1.1102230246251565e-16,plus,True
1.3367818169162733,0.1,1.5707963267948966,1.2534702167639409,0.7080876264316277,0.6426538143375317,0.6714899625930791,0.5602630719236261,0.4537572025021221,0.3227615424905251,2.068488415002518,1.325204719469181,0.7952857092398752,3.691994919280509,2.9205150070603745,2.464003930279957,0.0,plus,True
1.350082643349771,0.1,1.5707963267948966,1.2854413675680778,0.717061048326592,0.6358872174772527,0.6761649640200391,0.5672208465121107,0.4571365601629393,0.32572523667472103,2.0947642437190153,1.3358676706372585,0.8014860283885514,3.693031129938011,2.922250782481955,2.460619989322287,0.0,plus,True
1.3633834697832687,0.1,1.5707963267948966,1.3184184533149113,0.7262006481172848,0.6290697539462262,0.6807840308183278,0.5742366383365081,0.4604507075311567,0.328696123915604,2.1212713015042537,1.346403762828492,0.8076507863511012,3.694071676877519,2.924099671922834,2.457135109261202,2.482534153247273e-16,plus,True
1.3766842962167665,0.1,1.5707963267948966,1.35245221903435,0.7355140295152364,0.6222015893389751,0.6853472574541574,0.5813130643272348,0.4636964664387113,0.3316747654508203,2.1480194260847587,1.3568083200534526,0.8137785399197921,3.6951163803117075,2.9260700010807343,2.4535437262273625,1.1102230246251565e-16,plus,True
1.3899851226502642,0.1,1.5707963267948966,1.3875969410552969,0.7450092458635119,0.615282854419467,0.6898547777974909,0.5884529148698395,0.4668704469288927,0.334661760851532,2.1750190710048996,1.3670764660100463,0.8198677193760882,3.6961650049537,2.9281709197975014,2.449839854096181,2.7194799110210365e-16,plus,True
1.403285949083762,0.1,1.5707963267948966,1.4239107495856518,0.7546948388814254,0.6083136417236812,0.6943067675239146,0.5956591688915746,0.4699690281378354,0.33765775205435195,2.2022813561041836,1.3772031151295485,0.825916616252431,3.697217252950665,2.930412500982158,2.4460170430782386,0.0,plus,True
1.4165867755172596,0.1,1.5707963267948966,1.4614559882988216,0.7645798815817276,0.6012940018151173,0.6987034467619564,0.6029350106287057,0.47298833699311316,0.3406634278954408,2.2298181232836947,1.3871829635736952,0.8319233695868761,3.6982727557296258,2.932805853929318,2.4420683333293316,1.1102230246251565e-16,plus,True
1.4298876019507574,0.1,1.5707963267948966,1.5002996160754183,0.7746740259168158,0.594223939148449,0.7030450830170298,0.6102838483033319,0.4759242244238715,0.34367952922355394,2.2576419982362137,1.3970104803011743,0.8378859504526841,3.6993310645738875,2.935363254501955,2.4379862028606967,1.1102230246251565e-16,plus,True
1.4431884283842549,0.1,1.5707963267948966,1.5405136568977573,0.784987555798882,0.5871034074896234,0.7073319944079275,0.6177093349755921,0.47877223872624197,0.3467068546824208,2.285766458917278,1.4066798983608064,0.8438021445077675,3.7003916397144896,2.9380982951376478,2.433762508908801,0.0,plus,True
1.4564892548177526,0.1,1.5707963267948966,1.5821757049065794,0.7955314462437244,0.5799323048325741,0.7115645532574078,0.625215391881583,0.4815275956666817,0.3497462672694879,2.3142059116555593,1.41618520661902,0.8496695322643555,3.7014538376781907,2.941026058243436,2.4293884217773933,1.5700924586837752e-16,plus,True
1.4697900812512503,0.1,1.5707963267948966,1.6253694928399707,0.8063174295127127,0.5727104677430656,0.7157431900850488,0.6328062346202257,0.48418514483300945,0.3527987017980152,2.342975775944096,1.4255201421937236,0.8554854667257294,3.702516896582438,2.9441633172892385,2.4248543499899644,1.5700924586837752e-16,plus,True
1.483090907684748,0.1,1.5707963267948966,1.6701855335285025,0.8173580692764959,0.5654376650487297,0.7198683980584332,0.6404864026160342,0.48673933165469346,0.3558651734140204,2.3720925791238425,1.434678183949946,0.8612470479722768,3.7035799190039804,2.947528770836516,2.4201498553787544,1.1102230246251565e-16,plus,True
1.4963917341182458,0.1,1.5707963267948966,1.7167218458744609,0.8286668440029349,0.5581135907806697,0.7239407379681139,0.6482607923614003,0.4891841544074955,0.3589467873493499,2.401574062373272,1.4436525475199096,0.8669510942008231,3.704641851969991,2.951143315891896,2.4152635564810083,0.0,plus,True
1.5096925605517435,0.1,1.5707963267948966,1.765084778867838,0.8402582409873379,0.5507378562556128,0.7279608438030709,0.6561346950350108,0.49151311538779935,0.3620447501289334,2.431439299659941,1.452436182449314,0.8725941086259077,3.705701463523738,2.955030368423343,2.4101830183013417,0.0,plus,True
1.5229933869852412,0.1,1.5707963267948966,1.8153899497775867,0.8521478627040232,0.5433099811678314,0.7319294290168792,0.6641138392059749,0.49371916528385146,0.3651603824954149,2.4617088316003675,1.4610217722517507,0.8781722415350941,3.706757315197084,2.9592162406978324,2.404894626119855,1.1102230246251565e-16,plus,True
1.536294213418739,0.1,1.5707963267948966,1.8677633158188474,0.8643525474755882,0.5358293835362349,0.7358472935911521,0.6722044394718183,0.49579463957601094,0.3682951343709097,2.4924048165254327,1.469401738388516,0.8836812466471352,3.7078077295708267,2.9637305874164057,2.3993834405566177,0.0,plus,True
1.5495950398522367,0.1,1.5707963267948966,1.9223424024833455,0.8768905068441204,0.5282953683229812,0.7397153320226362,0.6804132520483888,0.4977311855582921,0.3714506022455558,2.5235512014730985,1.477568249497924,0.889116430744817,3.7088507519157368,2.9686069355702,2.393633030528906,0.0,plus,True
1.5628958662857344,0.1,1.5707963267948966,1.979277716522243,0.8897814825050571,0.520707114504604,0.7435345423845101,0.6887476385403279,0.4995196782743964,0.37462854947101004,2.555173916347726,1.4855132376020437,0.8944725953344353,3.709884104667045,2.973883316736965,2.38762528002061,1.1102230246251565e-16,plus,True
1.5761966927192321,0.1,1.5707963267948966,2.0387343775373785,0.903046926252978,0.5130636603331871,0.7473060366420604,0.6972156393823675,0.5011501232884805,0.3778309300483841,2.5873010951183604,1.4932284235510793,0.8997439688092141,3.7109051331813725,2.9796030254421826,2.381340163691721,1.1102230246251565e-16,plus,True
1.5894975191527299,0.1,1.5707963267948966,2.100894009594086,0.9167102071198042,0.5053638864715018,0.7510310524394577,0.7058260587695373,0.5026115437411208,0.3810599166420717,2.619963328707314,1.5007053546720954,0.9049241272487645,3.7119107408341963,2.985815533606329,2.3747554852345085,0.0,plus,True
1.6027983455862276,0.1,1.5707963267948966,2.1659569436475175,0.9307968507998977,0.49760649661946693,0.7547109666196311,0.7145885633071785,0.5038918485465234,0.38431793373252576,2.6531939551844923,1.5079354585312021,0.9100059015501372,3.7128973110138768,2.9925775995004558,2.3678465709681795,0.0,plus,True
